ticker,company_name,industry,market_cap,esg_score,volatility,leverage,profit_margin,roe,current_ratio,asset_turnover,rd_expense_pct,debt_ratio,num_employees,annual_return
VIVK,Vivakor Inc,Pipeline Transportation of Crude Oil,1154.27404,4.589234649,0.1736757991,0.4916904047,6.779706258,14.33859006,1.886971289,1.235217484,2.764432659,0.2571920872,2938,102833.8119
SMX,SMX (Security Matters) PLC,Software Publishers,8057.016254,98.41779687,0.6491525851,0.9573646421,19.53921203,21.86403695,1.720756151,1.6219782,1.385997257,0.5974625901,23609,203578.0023
SRZN,Surrozen Inc,Research and Development in Biotechnology (except Nanobiotechnology),2074.050109,46.03575369,0.4462295049,0.4488756939,10.72512161,17.19383584,1.876067308,1.514982479,6.898880541,0.2538105548,6818,168630.0014
TBHC,Brand House Collective Inc,All Other Home Furnishings Retailers,13099.56002,36.56388292,0.5103412561,1.275478885,10.14932185,14.53303673,1.878229306,1.241312242,6.845507659,0.6769250047,30722,170582.3317
DAVE,Dave Inc,Software Publishers,2461.962129,29.97971935,0.3705992808,0.6337340064,9.467743204,12.79296351,1.581027538,1.359588183,1.81482511,0.2798591732,8127,114873.8199
INSE,Inspired Entertainment Inc,Software Publishers,47664.60136,18.26131406,0.5837371392,1.433941243,4.844973715,7.003488138,1.602571765,0.908498857,0.965983889,0.7704630942,42970,117183.0277
GTLB,GitLab Inc,Software Publishers,2898.993987,79.36581698,0.5390710875,0.6923468166,16.69071012,20.11466311,2.315501534,1.532841418,5.838984874,0.2836261941,10265,195750.1063
PGNY,Progyny Inc,Family Planning Centers,5041.955017,95.58600231,0.3286433644,0.7827237935,17.32138964,26.6712561,1.972983908,1.693720235,5.919363731,0.4165447666,17222,199345.3061
GTEN,Gores Holdings X Inc,Other Financial Vehicles,19697.43427,41.95083073,0.5648116987,1.243584556,12.28116354,16.77523475,1.987461339,1.149708322,1.828578153,0.7004212754,35967,154028.4972
PACH,Pioneer Acquisition I Corp,Other Financial Vehicles,1694.233704,95.28964878,0.2643639183,0.4703916014,16.95188345,18.53459555,1.831603346,0.794912175,5.511588947,0.2143569028,5376,182281.0385
PVLA,Palvella Therapeutics Inc,Research and Development in Biotechnology (except Nanobiotechnology),9749.53555,82.55596393,0.3382548714,1.023643958,18.9024329,23.53103887,1.613931761,1.923375303,2.591928085,0.5631178236,26311,180475.358
GEHC,GE Healthcare Technologies Inc,Electromedical and Electrotherapeutic Apparatus Manufacturing,35617.56915,48.62406162,0.8,1.297011483,11.67986164,16.40085105,1.446000041,1.290721141,2.45462771,0.7958246378,40839,134479.9819
SDA,SunCar Technology Group Inc,All Other Automotive Repair and Maintenance,1078.194459,67.72859173,0.1747584428,0.5177937315,14.3448252,21.90720608,2.490821129,1.515280835,2.933884506,0.1858302014,2021,157183.4188
INTU,Intuit Inc,Software Publishers,9261.151164,44.06343374,0.4760771767,1.069704849,12.05119696,14.64757719,1.955798057,0.8420374,4.402972749,0.5081285159,25952,134442.4151
UFPI,UFP Industries Inc,Sawmills,10136.34095,56.31361741,0.2994102832,0.9387797287,12.14799094,14.96425947,2.48665697,1.12019042,6.533404425,0.5469606878,26886,148600.0544
NWS,News Corp,Newspaper Publishers,18962.34504,6.746587365,0.49132376,1.321819406,6.430106736,9.786424465,1.463310277,0.8349839316,4.239828132,0.6624616279,35708,105659.8588
SRCE,1st Source Corp,Commercial Banking,1681.904653,69.93008405,0.3729802884,0.6037023683,14.39134945,21.8898938,1.767623156,1.435540072,2.735320217,0.2615668124,4800,165593.5708
BWEN,Broadwind Inc,Turbine and Turbine Generator Set Units Manufacturing,1521.535148,6.229639804,0.192526602,0.4491078976,5.099344202,4.012949436,2.856726695,0.7672147004,7.12980724,0.15,4553,121161.7062
SATS,EchoStar Corp,Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing,13882.06342,81.89140975,0.607097441,1.075308816,17.89174272,24.98615515,1.234541011,1.773757468,0.9131746808,0.6968345119,31699,174626.3263
OBA,Oxley Bridge Acquisition Ltd,Other Financial Vehicles,10597.83075,82.66974602,0.4938342936,0.9814889774,15.6925908,19.43892137,1.935146647,1.199686882,6.478186129,0.6414768056,27425,213676.4678
SGML,Sigma Lithium Corp,Other Metal Ore Mining,10022.76641,24.47065147,0.5964876194,1.055849741,6.774091768,9.155612376,1.533248504,0.6982123988,6.382863184,0.5609587363,27050,123699.7222
AMPL,Amplitude Inc,Software Publishers,11245.92204,33.04261532,0.584478324,1.023879911,10.32873056,20.39920391,1.283279136,1.260024485,2.401601076,0.4966044654,28312,149409.7457
MIGI,Mawson Infrastructure Group Inc,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",3281.294669,48.64972748,0.2943140919,0.5918276596,12.25710934,16.11912354,2.020392299,1.668061394,1.987213869,0.3059771359,10942,160732.7278
BACQ,Inflection Point Acquisition Corp IV,Other Financial Vehicles,9805.781523,60.06962779,0.4904253492,1.21526558,14.26348329,21.38026119,2.091245037,1.867557585,7.060254211,0.5655041265,26102,154834.2102
OMEX,Odyssey Marine Exploration Inc,Other Metal Ore Mining,10548.19436,29.44801251,0.4904960296,1.089945418,9.908660732,16.04713439,1.480307217,1.13189692,4.691534702,0.5443012139,27314,134310.771
BAND,Bandwidth Inc,Wireless Telecommunications Carriers (except Satellite),3148.877452,59.65615406,0.4084929828,0.5488400346,14.03448644,15.30131199,2.321089091,0.8697467353,0.8450851822,0.2931161065,10777,160399.58
LARK,Landmark Bancorp Inc,Commercial Banking,69630.11356,30.48092025,0.6364381996,1.508084867,10.48427697,9.044949392,1.684859068,0.9778563182,7.181243874,0.87,43603,161540.9502
TRUP,Trupanion Inc,"Other Direct Insurance (except Life, Health, and Medical) Carriers",13103.34094,6.493581386,0.5505278098,1.442213055,6.120191638,11.80717624,1.322876844,1.099746835,3.117544883,0.6630134277,30530,115516.2904
SPWR,SunPower Inc,Plumbing and Heating Equipment and Supplies (Hydronics) Merchant Wholesalers,1776.603739,1.250227433,0.2714231018,0.3630348475,2.176578265,1.361255341,2.201838615,0.6314461645,3.066174154,0.1915274985,5406,97477.25575
HTFL,Heartflow Inc,Software Publishers,16315.76889,11.01395473,0.5224362268,1.185563714,4.030266318,1.843770718,2.22693307,0.7404633144,5.324659529,0.6218244802,33847,121038.454
TH,Target Hospitality Corp,Hotels (except Casino Hotels) and Motels,2304.006864,79.43281932,0.4545949166,0.5421282365,19.80684667,28.84670265,2.395655633,2.032675923,5.459832071,0.2496017945,8040,192217.2288
DDOG,Datadog Inc,Software Publishers,19082.45356,96.18169993,0.6176942501,1.329947407,19.42736279,22.25455515,1.574146038,1.389439851,3.149870906,0.706171852,36252,241000.8942
RNAZ,Transcode Therapeutics Inc,Research and Development in Biotechnology (except Nanobiotechnology),29802.20611,43.26965373,0.6694142218,1.524593338,12.91581054,15.18142022,1.666295866,1.317879228,1.574591959,0.7985773156,39578,160141.3709
UYSC,UY Scuti Acquisition Corp,Other Financial Vehicles,2771.667001,51.75571139,0.4078653422,0.5680512205,12.24480085,22.61688049,1.969081064,1.801608739,4.642023225,0.2711166196,9547,157706.6341
PLTS,Platinum Analytics Cayman Ltd,Software Publishers,23578.11807,15.53796874,0.5689659656,1.464931757,7.243672669,5.713201119,1.911676279,0.6408597113,5.188843735,0.7686936868,38076,136945.4817
AEI,Alset Inc,Land Subdivision,12177.68086,55.55210392,0.5793857251,1.464629402,12.65276861,13.4144642,1.99997077,1.230714504,6.951667738,0.6950060414,29575,147163.8753
SUNS,Sunrise Realty Trust Inc,Real Estate Credit,19900.40172,15.3208353,0.4680675099,1.336382107,10.99701629,13.81732512,1.632468068,1.080310113,4.133299905,0.7531697555,35785,98041.03269
KYMR,Kymera Therapeutics Inc,Research and Development in Biotechnology (except Nanobiotechnology),72270.73718,61.51021879,0.7507537807,1.550107914,14.60639645,18.80690522,1.551916611,1.839579205,5.342720597,0.8477460301,44226,177207.033
CZR,Caesars Entertainment Inc,Casino Hotels,5527.866781,93.39260809,0.15,0.7789861197,18.20660436,21.16668938,1.68993678,1.292969041,0.9080662086,0.4253534645,18124,213755.6707
AWRE,Aware Inc,Software Publishers,3003.518183,20.37415539,0.3372291988,0.6397580451,5.578813739,5.218611194,1.744123381,0.992120347,7.208921752,0.2918880761,10150,138615.8698
NMRA,Neumora Therapeutics Inc,Research and Development in Biotechnology (except Nanobiotechnology),2551.931213,76.69180809,0.4772623439,0.6718507292,19.46437138,29.88722863,1.995403986,1.660198879,2.954118599,0.3263454923,8680,164019.5032
MSEX,Middlesex Water Co,Water Supply and Irrigation Systems,2787.918847,3.326739859,0.1980885658,0.6831196702,5.254093401,9.093870454,2.151038625,1.31330406,5.241658433,0.2689507184,9315,118084.7348
CLIR,ClearSign Technologies Corp,"Instruments and Related Products Manufacturing for Measuring, Displaying, and Controlling Industrial",6764.887793,38.17422689,0.4800398506,1.04065317,11.84247771,17.96647949,2.242639788,1.170014161,7.370387235,0.4801237176,20731,115994.5135
CWD,CaliberCos Inc,Portfolio Management and Investment Advice,11174.67543,11.96410228,0.4326634443,1.091254782,8.078611277,11.282658,2.054952112,1.102067209,6.578943383,0.601480178,28616,131137.3429
TATT,TAT Technologies Ltd,Power Boiler and Heat Exchanger Manufacturing,10342.86268,35.89506872,0.4431756087,1.19353009,9.690014523,14.49638227,1.883315622,0.8989804763,5.282778931,0.5601118705,27482,151037.2724
ALT,Altimmune Inc,Research and Development in Biotechnology (except Nanobiotechnology),20023.12039,18.18015504,0.6280684859,1.353427914,8.73570242,15.28154789,2.05682316,0.9940811709,5.777058711,0.6669487797,35946,100393.7828
COHU,Cohu Inc,Instrument Manufacturing for Measuring and Testing Electricity and Electrical Signals,7537.34499,37.95719402,0.4791564413,1.06273762,9.787371673,10.75594896,1.594512349,1.217346858,7.40678837,0.5187014974,22968,160853.9692
FCCO,First Community Corp (South Carolina),Commercial Banking,42457.71413,42.3347578,0.4021196417,1.365063032,9.864574128,14.63199694,1.849868518,1.437232309,6.590698851,0.8111104569,41529,192520.3244
WAFU,Wah Fu Education Group Ltd,Exam Preparation and Tutoring,5401.515307,30.75852116,0.3256740608,0.8087669625,11.36047521,17.72069719,1.72691151,1.433906646,5.073942954,0.4466332295,17644,139854.9511
RENT,Rent the Runway Inc,Web Search Portals and All Other Information Services,194118.8745,66.005573,0.7207801615,1.388501629,14.66355188,24.2306543,1.856116548,1.859749048,5.440270297,0.8464931761,45300,214483.2634
ENGS,Energys Group Ltd,Electric Lamp Bulb and Other Lighting Equipment Manufacturing,15722.11852,91.96635307,0.6081737197,1.384754951,19.57272221,31.33093959,1.624125386,2.275522728,1.604513181,0.7265588958,33323,230854.6823
VTYX,Ventyx Biosciences Inc,Research and Development in Biotechnology (except Nanobiotechnology),2652.967059,40.65894204,0.4996496647,0.4533315016,11.7152228,16.26784675,1.600907339,1.176556965,4.026257598,0.2496722149,8780,135930.0053
RMNI,Rimini Street Inc,Custom Computer Programming Services,2052.783606,20.04197249,0.5254118432,0.7391250169,8.963193814,16.17174943,2.341894148,1.028795184,2.757482358,0.3142941677,6956,115635.195
DHC,Diversified Healthcare Trust,Continuing Care Retirement Communities,13239.89506,27.80155306,0.4502204738,0.9452240257,6.835427558,2.192009269,2.060195759,0.6068597862,3.739779759,0.5688899737,30836,121029.1899
LILA,Liberty Latin America Ltd,Wireless Telecommunications Carriers (except Satellite),5675.237337,85.54608153,0.6790357033,0.9684903803,16.95397643,27.00162045,1.814117369,1.734640785,5.466851551,0.4574238455,19237,192068.7816
COYA,Coya Therapeutics Inc,"Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and",17480.19139,57.5923326,0.5617418014,1.279603462,13.15213715,15.6049136,1.526316924,1.357969976,1.618633202,0.7185876689,34957,168203.6685
AZTA,Azenta Inc,"Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and",13093.98384,46.0460922,0.4055976135,1.238957257,10.65969582,14.06834264,1.727661695,1.313022854,0.6303197275,0.6037289339,30869,145205.757
LIDR,AEye Inc,"Search, Detection, Navigation, Guidance, Aeronautical, and Nautical System and Instrument Manufactur",6799.662858,15.81403543,0.3849301403,1.059027838,8.015615586,12.94205216,1.326548552,1.01077245,3.476933024,0.4965882538,21219,121099.6627
WIMI,WiMi Hologram Cloud Inc,Software Publishers,2686.166985,45.52300352,0.15,0.850636628,13.60879015,17.87022107,1.384877479,1.534332762,2.916382359,0.3380867246,9689,148478.7044
CIGL,Concorde International Group Ltd,Security Systems Services (except Locksmiths),1204.965646,28.57070833,0.4357019008,0.5710818718,11.30338323,16.15342002,2.710487691,1.438498676,3.653240448,0.15,2968,133442.8133
WHWK,Whitehawk Therapeutics Inc,Pharmaceutical Preparation Manufacturing,4342.49811,94.37314966,0.5608903621,0.818605573,18.6471653,29.13967727,1.769385708,2.101647379,7.484156903,0.4028283264,14764,189923.2495
PFIS,Peoples Financial Services Corp,Commercial Banking,20737.55442,88.52294083,0.4128598986,1.027352621,18.71638992,23.30700777,2.301993691,1.583791913,5.803130759,0.6288212849,36470,185988.7709
COOT,Australian Oilseeds Holdings Ltd,Soybean and Other Oilseed Processing,9594.405991,9.306351641,0.4390142258,0.8801556585,7.064418003,7.216530154,2.282794169,1.016810941,2.955940809,0.5236053093,26272,88434.19115
HAIN,Hain Celestial Group Inc,Spice and Extract Manufacturing,1664.261018,52.14869544,0.3522897711,0.4195021972,13.75418846,23.94541772,2.627608954,1.801271342,1.844591167,0.2854580334,4461,156652.6394
BGC,Bgc Group Inc,Investment Banking and Securities Intermediation,9134.741005,23.28077621,0.3657670235,0.8770404027,7.174913821,12.19018924,1.676584725,1.237546391,5.138587207,0.5236046574,25310,100382.9947
ULBI,Ultralife Corp,Battery Manufacturing,11782.89121,41.66693186,0.3063516389,1.052467892,13.98091018,24.54380914,1.341011223,2.06274817,5.431821886,0.563723684,29715,166500.784
BSET,Bassett Furniture Industries Inc,Furniture Merchant Wholesalers,2569.313655,87.80795183,0.3151061159,0.5524602106,19.56097305,28.06405739,1.847194805,1.968757708,4.127170129,0.2722837525,8675,189080.9809
AEP,American Electric Power Company Inc,Electric Power Distribution,8923.942681,53.22393747,0.4808497633,1.120859558,14.41256464,15.32429439,1.614965087,1.144822275,2.09570581,0.6259154124,25001,161533.0419
EBC,Eastern Bankshares Inc,Commercial Banking,7957.526327,34.08731404,0.3839049246,0.9175096879,11.91828719,18.23809865,1.253440563,1.189814026,0.7141644563,0.4454920973,23392,139587.658
PANL,Pangaea Logistics Solutions Ltd,Deep Sea Freight Transportation,1882.693321,21.58094706,0.3183120947,0.4577149396,9.038345972,9.894170969,2.126875121,1.22029578,2.492455231,0.1920809769,5982,126971.6661
IRTC,iRhythm Technologies Inc,General Medical and Surgical Hospitals,11399.99092,80.23216108,0.6747795421,1.083299849,15.49385403,20.61492024,1.643110409,1.602207547,3.928778745,0.6636551526,28653,209437.8192
HUHU,HUHUTECH International Group Inc,Miscellaneous Financial Investment Activities,14544.44535,62.82728352,0.5370565502,1.2967741,14.21563343,18.83161691,1.229995735,1.775585243,6.409507148,0.7347316444,32863,146485.4036
TITN,Titan Machinery Inc,Farm and Garden Machinery and Equipment Merchant Wholesalers,27219.37996,47.33848058,0.5990414609,1.256142434,9.624191995,8.69603898,1.271061284,0.5288915107,6.903153716,0.7639943221,39616,124876.9419
MGRT,Mega Fortune Co Ltd,Computer Systems Design Services,26280.57804,22.53095103,0.6294845504,1.243313845,9.002251419,10.36427023,1.577506448,1.200346929,3.597009198,0.7135949961,38886,138413.0623
VKTX,Viking Therapeutics Inc,Research and Development in Biotechnology (except Nanobiotechnology),1420.578929,34.09039104,0.4000151519,0.7680802741,9.859738169,20.4472477,2.259843902,1.470134918,6.47093041,0.2892017184,3957,135262.4606
TXRH,Texas Roadhouse Inc,Full-Service Restaurants,2408.19542,96.02449925,0.3050319565,0.6723723964,19.34289131,25.92660179,1.833214858,1.72562589,7.950146177,0.3329486179,8205,206021.1712
FDMT,4D Molecular Therapeutics Inc,Research and Development in Biotechnology (except Nanobiotechnology),13767.49043,52.48890382,0.5476969765,1.391273548,14.67933727,19.08841632,1.776333549,1.301459248,5.874577811,0.6761185284,31958,177908.3468
XTLB,X T L Biopharmaceuticals Ltd,"Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and",13746.86595,40.66922884,0.5625536971,1.266562744,10.41489327,19.93654258,1.802334486,1.676741332,5.964492737,0.6155994302,31429,131154.9422
VCIC,Vine Hill Capital Investment Corp,Other Financial Vehicles,13767.69561,52.62078219,0.4107727444,1.112893104,12.51493259,15.82921318,1.73740685,1.414167894,7.321523762,0.6472157564,31566,172447.4575
WEN,Wendy's Co,Limited-Service Restaurants,755625.222,78.11986208,0.7580385589,1.383941597,16.75093926,21.82686602,1.268352584,1.362866896,3.036080963,0.8633693156,45155,313926.202
HIFS,Hingham Institution For Savings,Savings Institutions and Other Depository Credit Intermediation,14721.90233,34.67078471,0.6811772383,1.208799627,7.440629333,13.90116377,1.288742086,1.228042476,0.5840404479,0.6760366956,32652,142970.0685
MVST,Microvast Holdings Inc,Battery Manufacturing,28989.87104,18.69190597,0.5447008497,1.566269402,7.404690412,9.683421099,2.008186293,1.125393921,7.902329538,0.8339577505,39786,106457.4023
AVT,Avnet Inc,Other Electronic Parts and Equipment Merchant Wholesalers,23314.36846,58.90867572,0.6104233511,1.324149957,10.10760899,11.88956857,1.750556537,1.130080534,4.178510583,0.7821126985,37471,168795.1817
